City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Sola,VU,2022-10-18 00:31:53,-13.8833,167.55,84.87,79,75,6.91
295,Shelton,US,2022-10-18 00:30:45,41.3165,-73.0932,64.42,86,75,11.5
296,North Bend,US,2022-10-18 00:30:08,43.4065,-124.2243,73.24,78,0,8.05
297,Te Anau,NZ,2022-10-18 00:31:55,-45.4167,167.7167,50.86,49,80,8.46
298,Inirida,CO,2022-10-18 00:31:55,3.8653,-67.9239,73.65,97,98,0.34
299,Guasdualito,VE,2022-10-18 00:31:56,7.2424,-70.7324,80.6,89,20,1.14
300,Beaverlodge,CA,2022-10-18 00:31:56,55.2166,-119.4361,65.55,33,92,4.65
301,Surt,LY,2022-10-18 00:29:07,31.2089,16.5887,72.07,69,4,5.61
302,Bijar,IR,2022-10-18 00:31:56,35.8668,47.6051,52.03,29,0,3.65
303,Sahuaripa,MX,2022-10-18 00:31:57,29.05,-109.2333,74.5,41,0,2.77
304,Bereda,ES,2022-10-18 00:31:57,43.2686,-7.5406,57.42,100,100,1.99
305,Gotsu,JP,2022-10-18 00:31:58,35.0,132.2167,57.52,83,100,15.61
306,Atar,MR,2022-10-18 00:31:58,20.5169,-13.0499,90.9,12,98,9.35
307,Westport,US,2022-10-18 00:29:54,41.1415,-73.3579,64.38,69,75,10.36
308,Novaya Bryan,RU,2022-10-18 00:31:58,51.7159,108.2691,32.0,47,70,1.52
309,Rondonopolis,BR,2022-10-18 00:31:59,-16.4708,-54.6356,85.41,32,24,3.27
310,Maridi,SS,2022-10-18 00:31:59,4.9158,29.4742,66.74,93,100,1.3
311,Hobyo,SO,2022-10-18 00:32:00,5.3505,48.5268,77.67,85,55,14.25
312,Tubuala,PA,2022-10-18 00:32:00,9.5167,-79.0333,79.34,84,100,5.03
313,Akdagmadeni,TR,2022-10-18 00:32:00,39.6603,35.8836,48.45,92,75,7.87
314,Borodyanka,UA,2022-10-18 00:32:01,50.6448,29.9201,52.5,65,62,7.23
315,Mmabatho,ZA,2022-10-18 00:32:01,-25.85,25.6333,60.76,88,94,3.44
316,Noumea,NC,2022-10-18 00:28:21,-22.2763,166.4572,84.18,65,87,7.81
317,Bocanda,CI,2022-10-18 00:33:02,7.0626,-4.4995,72.09,98,100,3.94
318,Tiarei,PF,2022-10-18 00:33:02,-17.5333,-149.3333,82.42,81,33,20.65
319,Ussel,FR,2022-10-18 00:33:02,45.55,2.3167,54.25,97,34,2.53
320,Outlook,CA,2022-10-18 00:33:03,51.5001,-107.0513,52.23,34,0,9.64
321,Sur,OM,2022-10-18 00:33:03,22.5667,59.5289,78.42,37,100,6.69
322,Lompoc,US,2022-10-18 00:33:04,34.6391,-120.4579,73.54,73,0,10.36
323,Kruisfontein,ZA,2022-10-18 00:33:04,-34.0033,24.7314,56.88,92,11,4.7
324,Cabangahan,PH,2022-10-18 00:33:04,9.0781,122.9469,80.38,81,100,4.56
325,Ranfurly,NZ,2022-10-18 00:33:05,-45.1333,170.1,46.11,91,65,8.03
326,Novobirilyussy,RU,2022-10-18 00:33:05,56.9514,90.6661,38.71,96,100,11.21
327,Smithers,CA,2022-10-18 00:29:33,54.7804,-127.1743,57.52,62,75,0.0
328,Rudnogorsk,RU,2022-10-18 00:33:06,57.2639,103.7519,33.26,78,100,7.31
329,Solano,US,2022-10-18 00:33:06,38.2333,-121.9511,79.12,43,0,0.0
330,Tapes,BR,2022-10-18 00:33:06,-30.6733,-51.3958,63.32,90,100,18.39
331,Terra Santa,BR,2022-10-18 00:33:07,-2.1042,-56.4869,74.03,97,80,2.95
332,Zhaozhou,CN,2022-10-18 00:33:07,45.6833,125.3167,39.45,33,0,7.67
333,Pemangkat,ID,2022-10-18 00:33:08,1.1667,108.9667,80.01,83,99,4.27
334,Svetlyy,RU,2022-10-18 00:33:08,54.675,20.1347,64.45,81,100,15.55
335,Copiapo,CL,2022-10-18 00:32:11,-27.3667,-70.3333,51.49,54,0,2.24
336,Ribeira Grande,PT,2022-10-18 00:31:46,38.5167,-28.7,59.77,68,29,5.99
337,College,US,2022-10-18 00:31:46,64.8569,-147.8028,42.8,74,75,4.61
338,Corinto,GR,2022-10-18 00:32:05,37.9407,22.9573,64.89,67,0,17.16
339,Xicotencatl,MX,2022-10-18 00:33:09,23.0167,-98.8833,85.19,74,100,10.09
340,Alyangula,AU,2022-10-18 00:33:09,-13.8483,136.4192,86.02,60,39,11.18
341,Chabahar,IR,2022-10-18 00:33:09,25.2919,60.643,78.93,69,100,5.3
342,Alappuzha,IN,2022-10-18 00:33:10,9.49,76.3264,77.0,95,100,9.04
343,Awjilah,LY,2022-10-18 00:33:10,29.1081,21.2869,62.94,72,6,10.33
344,Podgornoye,RU,2022-10-18 00:33:10,51.735,39.1496,46.62,71,0,4.47
345,Kaseda,JP,2022-10-18 00:33:11,31.4167,130.3167,65.82,64,60,17.02
346,Puerto Escondido,MX,2022-10-18 00:33:11,15.85,-97.0667,83.23,57,75,3.44
347,Taber,CA,2022-10-18 00:33:11,49.8167,-112.1518,73.4,25,6,4.61
348,Pocatello,US,2022-10-18 00:33:12,42.8713,-112.4455,73.31,26,0,3.44
349,Baker City,US,2022-10-18 00:32:51,44.7749,-117.8344,73.11,17,0,6.91
350,Mount Isa,AU,2022-10-18 00:27:01,-20.7333,139.5,90.9,35,81,10.6
351,Kalnibolotskaya,RU,2022-10-18 00:33:12,46.0058,40.4568,46.56,76,0,7.87
352,Nueva Loja,EC,2022-10-18 00:33:13,0.0847,-76.8828,70.84,93,72,2.19
353,Kiunga,PG,2022-10-18 00:28:07,-6.1219,141.2906,75.69,97,100,2.48
354,Jinchang,CN,2022-10-18 00:33:13,38.4953,102.1739,51.55,18,0,1.74
355,Lloydminster,CA,2022-10-18 00:33:13,53.2835,-110.0016,62.82,34,20,9.22
356,Menongue,AO,2022-10-18 00:33:14,-14.6585,17.691,63.91,68,100,0.92
357,Klaksvik,FO,2022-10-18 00:33:14,62.2266,-6.589,43.72,75,84,17.25
358,Hit,IQ,2022-10-18 00:33:14,33.6416,42.8251,77.23,20,0,5.21
359,Bosaso,SO,2022-10-18 00:32:39,11.2842,49.1816,77.88,72,0,7.09
360,Jaisalmer,IN,2022-10-18 00:33:15,26.9147,70.9181,76.06,27,0,11.01
361,Kurilsk,RU,2022-10-18 00:33:16,45.2333,147.8833,47.19,55,54,19.39
362,Nayoro,JP,2022-10-18 00:34:16,44.3506,142.4578,45.57,69,58,8.81
363,Vila Franca Do Campo,PT,2022-10-18 00:34:03,37.7167,-25.4333,57.61,72,37,20.2
364,Gap,FR,2022-10-18 00:34:17,44.6667,6.0,44.83,81,72,3.22
365,Naze,JP,2022-10-18 00:33:01,28.3667,129.4833,65.32,75,100,22.5
366,Saint-Augustin,CA,2022-10-18 00:27:01,51.226,-58.6502,47.17,90,95,6.33
367,Rayong,TH,2022-10-18 00:34:17,12.8333,101.4333,78.85,99,88,8.63
368,Xapuri,BR,2022-10-18 00:32:50,-10.6517,-68.5044,76.86,66,58,0.92
369,San Cristobal,VE,2022-10-18 00:30:20,7.7669,-72.225,69.98,97,100,0.83
370,Kendari,ID,2022-10-18 00:34:18,-3.945,122.4989,83.8,74,83,4.79
371,Bayji,IQ,2022-10-18 00:34:18,34.9311,43.487,77.67,17,0,5.14
372,Tinosu,RO,2022-10-18 00:34:19,44.8167,26.0167,48.47,88,0,2.71
373,Necochea,AR,2022-10-18 00:30:07,-38.5473,-58.7368,50.22,85,77,13.11
374,Kaabong,UG,2022-10-18 00:34:19,3.4836,34.1492,65.39,74,54,11.39
375,Trairi,BR,2022-10-18 00:31:18,-3.2778,-39.2689,78.76,81,100,13.09
376,Taoudenni,ML,2022-10-18 00:34:20,22.6783,-3.9836,84.79,14,6,13.58
377,Dukat,RU,2022-10-18 00:34:20,62.55,155.55,0.84,95,100,9.01
378,Berja,ES,2022-10-18 00:34:20,36.8469,-2.9497,75.76,49,28,4.25
379,Balancan,MX,2022-10-18 00:32:32,17.8,-91.5333,80.35,83,100,0.74
380,Natal,BR,2022-10-18 00:29:51,-5.795,-35.2094,77.65,78,40,12.66
381,Panzhihua,CN,2022-10-18 00:34:21,26.5851,101.7128,59.74,84,100,0.58
382,Amapa,BR,2022-10-18 00:34:21,1.0,-52.0,71.47,99,100,2.28
383,Kawalu,ID,2022-10-18 00:34:22,-7.3817,108.2082,76.89,85,100,2.59
384,Cabo San Lucas,MX,2022-10-18 00:25:46,22.8909,-109.9124,83.61,68,40,2.3
385,Blairmore,CA,2022-10-18 00:30:07,49.6,-114.4353,67.87,20,7,6.91
386,The Valley,AI,2022-10-18 00:27:47,18.217,-63.0578,81.1,73,15,8.77
387,Sarandi,BR,2022-10-18 00:34:22,-23.4436,-51.8739,71.15,83,75,13.8
388,Leh,IN,2022-10-18 00:34:23,34.1667,77.5833,35.26,75,100,4.56
389,Dunedin,NZ,2022-10-18 00:34:23,-45.8742,170.5036,50.81,70,94,10.0
390,Fort Smith,US,2022-10-18 00:31:08,35.3859,-94.3986,57.24,29,0,6.91
391,Belyy Yar,RU,2022-10-18 00:34:23,53.6039,91.3903,40.89,81,0,13.42
392,Aksu,CN,2022-10-18 00:33:07,41.1231,80.2644,52.07,24,77,2.75
393,Benton Harbor,US,2022-10-18 00:34:24,42.1167,-86.4542,44.11,79,100,21.99
394,Lamar,US,2022-10-18 00:34:24,33.6668,-95.5836,58.35,36,0,9.22
395,Baie-Saint-Paul,CA,2022-10-18 00:34:25,47.4411,-70.4986,57.18,75,100,4.54
396,Kropotkin,RU,2022-10-18 00:31:22,45.4375,40.5756,47.26,94,0,8.05
397,Gambela,ET,2022-10-18 00:34:25,8.25,34.5833,69.08,96,100,3.02
398,Ulaangom,MN,2022-10-18 00:34:25,49.9811,92.0667,35.08,52,100,2.42
399,Saulkrasti,LV,2022-10-18 00:34:26,57.2622,24.4147,53.91,96,100,12.35
400,Fort Saint James,CA,2022-10-18 00:32:16,54.4333,-124.25,56.17,52,100,2.08
401,Tahta,EG,2022-10-18 00:34:26,26.7693,31.5021,70.95,50,0,7.52
402,Pozo Colorado,PY,2022-10-18 00:34:27,-23.4923,-58.7972,67.75,85,79,8.79
403,Xiangxiang,CN,2022-10-18 00:34:27,27.7333,112.5333,64.81,44,7,10.71
404,Roald,NO,2022-10-18 00:34:27,62.5833,6.1333,49.75,87,20,9.22
405,Comodoro Rivadavia,AR,2022-10-18 00:28:17,-45.8667,-67.5,71.46,28,0,9.22
406,Honiara,SB,2022-10-18 00:34:28,-9.4333,159.95,86.95,64,17,6.6
407,Bendigo,AU,2022-10-18 00:34:28,-36.7667,144.2833,58.64,59,100,3.38
408,Jibuti,DJ,2022-10-18 00:34:28,11.5,42.5,74.16,76,4,12.17
409,Primorsk,UA,2022-10-18 00:34:29,46.7348,36.3443,48.99,57,7,8.57
410,Christchurch,NZ,2022-10-18 00:33:22,-43.5333,172.6333,64.6,46,48,4.61
411,Maniitsoq,GL,2022-10-18 00:35:29,65.4167,-52.9,37.72,94,100,16.08
412,Kaoma,ZM,2022-10-18 00:35:30,-14.7833,24.8,65.5,37,75,4.38
413,Honningsvag,NO,2022-10-18 00:35:30,70.9821,25.9704,40.75,81,75,19.57
414,Surgut,RU,2022-10-18 00:33:24,61.25,73.4167,39.38,100,100,4.47
415,Shache,CN,2022-10-18 00:35:30,38.4167,77.2406,52.65,18,100,0.72
416,Aras,ES,2022-10-18 00:35:31,42.5617,-2.356,59.41,88,0,5.75
417,Port Lincoln,AU,2022-10-18 00:35:31,-34.7333,135.8667,58.12,91,100,16.22
418,Port Hardy,CA,2022-10-18 00:30:14,50.6996,-127.4199,57.38,77,75,4.61
419,Brae,GB,2022-10-18 00:35:31,60.3964,-1.353,49.68,79,98,16.55
420,Chimbote,PE,2022-10-18 00:29:24,-9.0853,-78.5783,61.48,83,51,7.94
421,Badia Polesine,IT,2022-10-18 00:35:32,45.0972,11.4916,60.91,71,3,3.91
422,Cabedelo,BR,2022-10-18 00:33:10,-6.9811,-34.8339,77.67,79,22,13.85
423,Teahupoo,PF,2022-10-18 00:35:32,-17.8333,-149.2667,76.96,81,44,19.19
424,Camopi,GF,2022-10-18 00:35:32,3.1655,-52.3158,73.11,97,36,3.2
425,Lethem,GY,2022-10-18 00:31:48,3.3803,-59.7968,77.04,87,100,4.74
426,Baijiantan,CN,2022-10-18 00:35:33,45.6333,85.1833,58.17,51,100,4.47
427,Grimsby,GB,2022-10-18 00:35:33,53.5654,-0.0755,50.02,87,0,11.5
428,Ariquemes,BR,2022-10-18 00:35:33,-9.9133,-63.0408,76.32,77,68,2.55
429,Ancud,CL,2022-10-18 00:28:17,-41.8697,-73.8203,53.94,84,1,2.77
430,Shitanjing,CN,2022-10-18 00:35:34,39.2342,106.3439,47.66,21,0,3.51
431,Luderitz,NA,2022-10-18 00:35:34,-26.6481,15.1594,59.61,80,97,9.35
432,Ola,RU,2022-10-18 00:35:34,59.5833,151.2833,24.12,57,100,16.17
433,Drummondville,CA,2022-10-18 00:33:18,45.8834,-72.4824,52.72,88,100,1.99
434,Celestun,MX,2022-10-18 00:35:35,20.8667,-90.4,80.73,83,63,11.34
435,Belawan,ID,2022-10-18 00:35:35,3.7755,98.6832,77.29,81,96,3.11
436,Hantsport,CA,2022-10-18 00:35:36,45.0668,-64.1654,60.69,92,100,5.99
437,La Rioja,ES,2022-10-18 00:34:14,42.25,-2.5,55.18,74,5,7.23
438,Chulman,RU,2022-10-18 00:35:36,56.8479,124.9104,23.77,90,100,6.96
439,Burns Lake,CA,2022-10-18 00:31:51,54.2331,-125.7533,58.42,62,100,2.84
440,Lugovoy,KZ,2022-10-18 00:35:36,42.9472,72.7644,49.28,91,100,3.27
441,Lavrentiya,RU,2022-10-18 00:35:37,65.5833,-171.0,31.98,76,81,7.83
442,Szczytno,PL,2022-10-18 00:35:37,53.5626,20.9875,55.33,94,0,5.75
443,Trojes,AL,2022-10-18 00:35:37,41.756,19.962,46.89,47,0,7.0
444,Rio Brilhante,BR,2022-10-18 00:33:16,-21.8019,-54.5464,65.73,96,100,3.31
445,Yelan-Kolenovskiy,RU,2022-10-18 00:35:38,51.1632,41.151,45.63,65,99,11.86
446,San Carlos De Bariloche,AR,2022-10-18 00:35:38,-41.1456,-71.3082,55.15,47,75,8.05
447,Rae Bareli,IN,2022-10-18 00:35:38,26.2167,81.2333,70.23,71,0,4.38
448,Omsukchan,RU,2022-10-18 00:35:39,62.5333,155.8,0.23,98,100,9.71
449,Pangody,RU,2022-10-18 00:35:39,65.85,74.4859,36.23,93,100,8.57
450,Virginia Beach,US,2022-10-18 00:33:41,36.8529,-75.978,66.24,93,100,6.91
451,Kokomo,US,2022-10-18 00:31:28,40.4864,-86.1336,39.92,71,100,21.85
452,Samarai,PG,2022-10-18 00:28:19,-10.6167,150.6667,83.71,75,93,13.22
453,Folldal,NO,2022-10-18 00:35:40,62.1325,9.9968,33.91,93,69,3.36
454,Qandala,SO,2022-10-18 00:35:40,11.472,49.8728,78.48,64,0,1.77
455,Bathsheba,BB,2022-10-18 00:34:18,13.2167,-59.5167,81.21,83,20,10.36
456,Koumac,NC,2022-10-18 00:34:13,-20.5667,164.2833,80.4,63,0,10.45
457,Whitehorse,CA,2022-10-18 00:36:40,60.7161,-135.0538,50.77,74,40,8.05
458,Opochka,RU,2022-10-18 00:36:41,56.7105,28.6617,45.95,89,100,4.85
459,Bilibino,RU,2022-10-18 00:30:35,68.0546,166.4372,-0.49,96,80,2.13
460,Nova Olinda Do Norte,BR,2022-10-18 00:36:41,-3.8881,-59.0942,73.74,95,100,1.77
461,Iqaluit,CA,2022-10-18 00:36:41,63.7506,-68.5145,29.93,68,75,10.36
462,Lipin Bor,RU,2022-10-18 00:36:42,60.2622,37.9763,45.88,84,100,14.74
463,Yuxia,CN,2022-10-18 00:36:42,34.0615,108.6291,48.81,46,1,2.33
464,Beira,MZ,2022-10-18 00:35:56,-19.8436,34.8389,73.6,83,5,3.69
465,Sistranda,NO,2022-10-18 00:36:43,63.7256,8.834,42.76,81,94,9.17
466,Minna,NG,2022-10-18 00:36:43,9.6139,6.5569,72.66,66,96,2.86
467,Yinchuan,CN,2022-10-18 00:36:43,38.4681,106.2731,50.94,21,0,1.9
468,Nagato,JP,2022-10-18 00:36:44,34.3833,131.2,60.89,76,100,22.15
469,Canakkale,TR,2022-10-18 00:36:44,40.0833,26.8333,55.98,84,100,18.34
470,Bauchi,NG,2022-10-18 00:36:44,10.5,10.0,72.01,38,10,2.64
471,Chimore,BO,2022-10-18 00:36:44,-16.9833,-65.1333,74.77,70,9,2.28
472,Kumbo,CM,2022-10-18 00:36:45,6.2,10.6667,58.62,87,94,1.59
473,Denizli,TR,2022-10-18 00:36:45,37.8402,29.0698,57.56,85,4,3.85
474,Zhob,PK,2022-10-18 00:35:46,31.3411,69.4481,61.65,25,0,2.13
475,Sinop,TR,2022-10-18 00:32:40,41.7711,34.8709,52.43,91,90,1.92
476,Kerema,PG,2022-10-18 00:36:46,-7.9631,145.7785,84.13,74,100,9.48
477,Dekar,BW,2022-10-18 00:36:46,-21.5333,21.9333,63.46,64,22,12.19
478,Belaya Gora,RU,2022-10-18 00:36:46,68.5333,146.4167,16.27,89,93,0.63
479,Port Keats,AU,2022-10-18 00:28:18,-14.25,129.55,87.26,62,46,7.4
480,Ifanadiana,MG,2022-10-18 00:36:47,-21.3,47.6333,58.42,96,41,2.48
481,Daru,PG,2022-10-18 00:36:47,-9.0763,143.2092,81.68,82,100,8.16
482,Eyl,SO,2022-10-18 00:36:47,7.9803,49.8164,77.14,80,3,3.6
483,Najran,SA,2022-10-18 00:33:31,17.4924,44.1277,63.25,28,100,1.34
484,Tias,ES,2022-10-18 00:36:48,28.9611,-13.645,69.48,83,0,4.61
485,Ostrovnoy,RU,2022-10-18 00:36:49,68.0531,39.5131,44.02,86,98,22.26
486,Eagle Pass,US,2022-10-18 00:36:21,28.7091,-100.4995,66.78,86,75,6.91
487,Togur,RU,2022-10-18 00:36:49,58.3631,82.8265,33.8,99,100,2.84
488,Santiago De Cao,PE,2022-10-18 00:36:50,-7.9589,-79.2392,60.93,82,100,9.22
489,Khor,RU,2022-10-18 00:36:50,47.8861,134.9464,37.42,50,4,15.5
490,Wagar,SD,2022-10-18 00:36:50,16.1525,36.2032,82.15,63,9,2.15
491,Ambunti,PG,2022-10-18 00:36:51,-4.2365,142.8448,87.42,65,77,2.21
492,Emerald,AU,2022-10-18 00:36:51,-23.5333,148.1667,77.34,64,100,15.64
493,Tilichiki,RU,2022-10-18 00:36:51,60.4667,166.1,28.45,96,100,10.76
494,Shetpe,KZ,2022-10-18 00:36:52,44.1667,52.1167,50.63,52,100,4.54
495,Phalombe,MW,2022-10-18 00:36:52,-15.8064,35.6507,67.24,74,12,3.71
496,Taltal,CL,2022-10-18 00:36:52,-25.4,-70.4833,59.7,73,0,4.38
497,Meulaboh,ID,2022-10-18 00:28:50,4.1363,96.1285,75.87,84,84,3.71
498,Mastic Beach,US,2022-10-18 00:27:02,40.7668,-72.8521,63.54,94,100,11.01
499,Pundaguitan,PH,2022-10-18 00:36:53,6.3711,126.1689,83.5,73,100,3.27
500,Nchelenge,ZM,2022-10-18 00:36:53,-9.3451,28.734,72.19,75,77,4.0
501,Skrunda,LV,2022-10-18 00:36:53,56.6833,22.0167,57.24,97,100,10.45
502,Weligama,LK,2022-10-18 00:36:54,5.9667,80.4167,75.47,91,98,6.8
503,Brigantine,US,2022-10-18 00:37:38,39.4101,-74.3646,64.02,87,100,7.0
504,San Antero,CO,2022-10-18 00:37:54,9.3741,-75.7589,78.64,86,100,7.74
505,Barillas,GT,2022-10-18 00:37:55,15.8036,-91.3158,63.09,98,100,2.59
506,Oktyabrskoye,RU,2022-10-18 00:37:55,43.0645,44.7417,48.34,93,100,4.47
507,Kamina,CD,2022-10-18 00:37:55,-8.7386,24.9906,64.62,92,100,5.35
508,Quebrada Larga,HN,2022-10-18 00:37:56,14.1,-86.3667,74.14,81,100,1.25
509,Grand Gaube,MU,2022-10-18 00:37:54,-20.0064,57.6608,66.38,74,78,3.0
510,Aden,YE,2022-10-18 00:37:56,12.7794,45.0367,82.8,64,0,11.39
511,Tres Arroyos,AR,2022-10-18 00:32:59,-38.3739,-60.2798,56.57,48,100,13.91
512,Puri,IN,2022-10-18 00:37:56,19.8,85.85,75.72,72,10,7.14
513,Oliva,ES,2022-10-18 00:37:57,38.9197,-0.1194,72.34,90,28,3.38
514,Batman,TR,2022-10-18 00:37:57,37.8874,41.1322,64.2,48,75,6.91
515,Agirish,RU,2022-10-18 00:37:57,61.9247,63.0231,41.22,90,100,8.55
516,Polur,IN,2022-10-18 00:37:58,12.5,79.1333,74.44,92,100,2.93
517,Adavere,EE,2022-10-18 00:37:58,58.7086,25.8994,43.86,95,100,3.04
518,Berlevag,NO,2022-10-18 00:37:05,70.8578,29.0864,41.0,87,75,16.11
519,Los Zacatones,MX,2022-10-18 00:37:58,22.95,-102.05,72.48,34,67,16.37
520,Sarakhs,IR,2022-10-18 00:37:59,36.5449,61.1577,61.77,46,0,8.12
521,Ascension,US,2022-10-18 00:37:59,30.2169,-90.9001,69.01,63,0,8.05
522,Bousso,TD,2022-10-18 00:37:59,10.4795,16.7117,74.5,76,25,5.59
523,Feltre,IT,2022-10-18 00:38:00,46.0235,11.907,57.92,90,17,4.7
524,Yar-Sale,RU,2022-10-18 00:37:59,66.8333,70.8333,34.81,91,53,13.42
525,Calatayud,ES,2022-10-18 00:38:00,41.3535,-1.6432,63.1,75,1,4.74
526,Svetlogorsk,BY,2022-10-18 00:30:34,52.6333,29.7333,52.68,94,65,8.93
527,Soyo,AO,2022-10-18 00:38:00,-6.1349,12.3689,76.53,88,16,10.04
528,Anacortes,US,2022-10-18 00:33:41,48.5126,-122.6127,64.9,74,0,4.61
529,Yataity,PY,2022-10-18 00:38:01,-26.3667,-56.0667,64.27,85,100,4.14
530,Mwinilunga,ZM,2022-10-18 00:38:01,-11.7358,24.4293,65.48,57,90,3.96
531,Lorengau,PG,2022-10-18 00:38:02,-2.0226,147.2712,83.43,77,98,10.87
532,Tanete,ID,2022-10-18 00:38:02,-3.9443,119.7848,77.27,94,98,0.47
533,Atoyac,MX,2022-10-18 00:38:03,20.0167,-103.5333,65.82,92,100,3.0
534,Komsomolskiy,UZ,2022-10-18 00:38:03,40.4272,71.7189,60.4,47,100,4.43
535,Porto Novo,BJ,2022-10-18 00:38:03,6.4965,2.6036,80.42,90,100,4.97
536,Nhulunbuy,AU,2022-10-18 00:38:04,-12.2333,136.7667,86.61,62,40,12.66
537,Sabzevar,IR,2022-10-18 00:38:04,36.2126,57.6819,60.08,41,0,6.91
538,Rawson,AR,2022-10-18 00:38:05,-43.3002,-65.1023,58.32,62,0,24.49
539,Jega,NG,2022-10-18 00:38:05,12.2175,4.3792,78.39,33,6,6.42
540,Fuling,CN,2022-10-18 00:38:06,29.7022,107.3919,68.43,52,8,2.46
541,Pontes E Lacerda,BR,2022-10-18 00:38:06,-15.2261,-59.3353,75.51,71,100,1.66
542,Envira,BR,2022-10-18 00:38:07,-7.3,-70.2167,73.29,95,91,1.61
543,Aleksandrovsk-Sakhalinskiy,RU,2022-10-18 00:38:07,50.8975,142.1561,36.68,65,100,17.22
544,Tabou,CI,2022-10-18 00:38:07,4.423,-7.3528,76.28,89,100,4.79
545,Port Blair,IN,2022-10-18 00:28:14,11.6667,92.75,77.04,94,75,2.3
